1076,281
1076,1450
1077,806
1079,1019
1080,87
1081,1628
1082,345
1082,581
1082,167
1084,419
1085,672
1085,495
1086,1673
1086,3530
1086,761
1088,540
1089,1310
1092,269
1093,272
1094,345
1094,210
1094,334
1097,67
1100,444
1102,641
1103,58
1103,82
1106,4397
1106,2391
1107,1372
1108,2165
1108,415
1109,337
1109,900
1109,303
1110,384
1116,1833
1116,363
1116,1838
1116,3697
1116,1778
1116,350
1119,2115
1123,1117
1124,334
1131,84
1131,989
1133,323
1133,923
1133,540
1135,2529
1135,1231
1136,329
1137,333
1138,1156
1138,142
1139,550
1140,402
1141,84
1142,1995
1144,1190
1144,543
1145,337
1145,338
1146,109
1150,371
1150,395
1150,3223
1152,2746
1155,417
1155,402
1156,858
1157,1523
1158,1489
1161,342
1162,395
1162,261
1163,87
1164,323
1164,2012
1165,3272
1166,104
1167,1430
1167,1732
1167,1302
1169,593
1170,136
1171,387
1172,2148
1172,1956
1175,337
1175,307
1175,303
1177,248
1178,80
1179,201
1179,186
1179,966
1180,324
1180,190
1183,1489
1183,109
1183,1143
1184,395
1185,402
1185,965
1186,960
1186,1898
1188,966
1188,271
1189,734
1189,319
1191,1275
1192,307
1192,303
1193,239
1197,1193
1197,543
1198,624
1199,744
1199,2115
1200,2334
1200,1231
1201,1769
1201,530
1202,553
1203,663
1203,641
1203,68
1203,1655
1207,681
1208,438
1210,382
1214,216
1214,1707
1216,444
1218,784
1219,360
1219,3458
1219,363
1221,711
1223,672
1223,962
1223,676
1225,512
1225,504
1226,910
1227,1281
1227,3230
1228,274
1230,1536
1230,744
1230,102
1232,543
1233,3296
1233,324
1234,1816
1234,828
1237,1385
1238,1105
1239,182
1241,248
1243,308
1243,1221
1244,793
1245,313
1245,711
1246,795
1247,116
1248,2166
1251,1056
1251,1059
1252,937
1256,345
1257,672
1257,1995
1257,343
1258,723
1259,257
1259,2965
1260,846
1261,1056
1261,827
1262,258
1263,1009
1263,890
1263,532
1265,1231
1267,946
1267,187
1269,230
1269,415
1270,124
1270,545
1270,388
1270,253
1271,384
1273,1690
1273,710
1275,420
1275,966
1276,1179
1278,630
1279,248
1280,786
1282,2291
1284,1669
1285,281
1286,2753
1286,509
1286,1151
1287,717
1289,649
1289,370
1289,663
1290,843
1292,995
1293,970
1298,960
1300,204
1300,733
1301,2101
1301,2070
1302,624
1302,910
1303,312
1303,793
1306,219
1306,1791
1309,440
1309,930
1310,783
1312,1888
1312,673
1312,283
1313,2647
1314,641
1314,67
1314,1252
1314,659
1315,176
1316,101
1317,180
1318,271
1324,975
1325,1040
1326,271
1328,258
1330,1336
1330,324
1331,344
1331,283
1332,457
1333,281
1335,4215
1338,1064
1339,997
1340,680
1340,1086
1341,2276
1342,1489
1345,172
1346,312
1346,593
1346,506
1350,1924
1351,1643
1352,906
1352,437
1352,703
1353,2728
1354,2034
1356,90
1357,501
1357,1030
1358,544
1359,1056
1360,45
1361,1117
1361,701
1362,118
1364,823
1365,1092
1365,1382
1368,2303
1370,825
1370,98
1371,1033
1371,167
1375,681
1375,955
1377,2281
1377,126
1377,543
1379,899
1379,1796
1380,333
1381,1520
1381,923
1384,142
1384,966
1386,417
1386,685
1390,1995
1391,2742
1392,649
1393,970
1393,106
1395,793
1397,438
1398,906
1400,853
1401,271
1403,1185
1403,348
1403,3102
1406,1299
1406,460
1406,813
1406,1731
1407,298
1408,683
1409,281
1409,341
1411,1554
1411,486
1412,1648
1412,274
1413,993
1414,1425
1415,271
1416,274
1416,683
1416,1382
1418,164
1419,248
1419,997
1420,1311
1423,218
1423,290
1423,3539
1424,184
1424,587
1424,188
1424,167
1425,910
1426,185
1426,582
1427,126
1429,90
1430,230
1431,928
1431,106
1432,890
1432,532
1432,93
1434,1590
1434,2211
1434,966
1435,522
1436,1628
1437,167
1438,1306
1438,285
1438,93
1439,164
1439,2061
1441,549
1442,930
1442,93
1444,512
1444,790
1445,329
1446,321
1448,858
1448,1118
1449,676
1449,333
1451,1340
1458,549
1460,1306
1463,1248
1464,532
1464,734
1464,207
1466,2053
1468,939
1469,672
1469,673
1471,430
1472,681
1472,498
1476,683
1476,343
1478,3192
1479,610
1479,82
1482,1803
1485,65
1485,575
1486,182
1488,298
1489,2746
1490,275
1490,323
1491,717
1491,702
1496,1984
1497,487
1499,685
1501,151
1502,1722
1503,298
1504,168
1507,2342
1508,896
1511,417
1511,684
1513,319
1514,341
1515,856
1517,682
1517,791
1518,2753
1519,191
1520,731
1522,672
1524,460
1525,41
1525,1628
1525,249
1525,334
1526,916
1527,220
1529,1056
1529,153
1530,995
1531,102
1531,938
1531,80
1531,374
1531,890
1532,1971
1532,165
1534,377
1535,900
1536,2893
1536,1841
1536,1779
1536,374
1536,348
1537,1182
1538,581
1539,257
1540,916
1542,116
1543,374
1544,234
1546,540
1548,210
1549,357
1554,737
1554,460
1560,898
1561,4
1564,777
1565,186
1567,1771
1571,512
1571,1874
1571,1468
1571,1693
1573,512
1573,414
1576,1336
1578,395
1578,84
1578,933
1578,4263
1580,281
1586,543
1587,48
1587,358
1589,258
1589,388
1591,176
1592,498
1592,942
1596,731
1599,560
1599,659
1599,2372
1600,489
1601,4360
1602,251
1602,997
1604,180
1606,207
1608,191
1608,1231
1610,420
1612,1648
1612,489
1612,1382
1613,3223
1614,1156
1614,255
1616,448
1616,1833
1616,930
1616,1778
1617,3706
1617,187
1617,141
1618,3622
1618,302
1620,723
1620,343
1621,731
1622,718
1623,186
1624,901
1629,116
1630,388
1632,191
1633,298
1639,204
1640,1164
1640,45
1642,271
1644,1340
1645,3090
1646,208
1649,1995
1650,800
1650,6
1651,181
1651,582
1651,271
1652,341
1654,257
1654,3836
1655,384
1655,1921
1656,176
1657,689
1657,582
1658,81
1660,1001
1660,1489
1660,1385
1661,896
1661,592
1661,2152
1666,970
1667,826
1667,182
1670,568
1671,498
1671,1094
1672,82
1675,438
1676,1393
1676,2573
1677,2486
1678,452
1678,2886
1678,592
1678,1779
1678,1182
1679,113
1680,1519
1680,592
1680,596
1680,444
1680,893
1682,438
1683,672
1683,965
1685,323
1685,2011
1687,2502
1689,164
1690,176
1690,587
1690,279
1691,292
1691,284
1692,587
1693,460
1693,1302
1695,482
1696,744
1696,319
1697,498
1697,191
1698,649
1698,82
1698,101
1701,933
1704,1520
1704,346
1704,1779
1704,374
1705,3751
1707,448
1710,181
1711,482
1711,620
1712,1450
1712,444
1712,330
1715,645
1715,710
1716,210
1716,1388
1719,2024
1719,769
1719,1634
1722,1976
1723,990
1724,430
1726,3347
1726,3998
1727,448
1729,672
1731,1421
1731,3502
1731,1679
1733,784
1733,218
1735,728
1736,430
1742,420
1743,372
1744,1392
1744,209
1744,210
1744,4085
1745,504
1749,737
1749,3658
1749,735
1749,743
1750,2089
1752,613
1753,220
1753,151
1755,1988
1755,182
1756,248
1757,249
1757,90
1759,257
1759,1143
1760,1056
1763,1056
1763,2075
1764,989
1766,2061
1767,57
1767,251
1767,118
1768,151
1769,1426
1769,910
1770,164
1771,337
1771,298
1771,899
1772,892
1772,890
1772,1236
1773,1855
1775,370
1775,460
1776,324
1777,982
1778,1302
1780,937
1780,725
1781,610
1781,1187
1781,1519
1781,1522
1781,444
1784,907
1786,957
1787,1336
1787,509
1788,1520
1788,892
1790,1984
1790,489
1792,2081
1792,1066
1792,1297
1792,1855
1795,245
1798,1056
1799,826
1799,1828
1801,446
1802,187
1802,342
1803,433
1807,1208
1807,370
1807,460
1807,1727
1808,734
1810,419
1810,388
1815,312
1815,102
1816,1682
1817,251
1821,184
1821,589
1822,298
1822,324
1823,495
1825,649
1826,682
1827,457
1827,1732
1828,257
1828,251
1831,258
1832,345
1832,2108
1832,2878
1833,248
1834,929
1835,377
1836,188
1836,135
1837,672
1840,778
1840,230
1840,783
1841,753
1841,1522
1841,1785
1841,1526
1842,3397
1843,617
1843,388
1843,245
1843,262
1844,1919
1845,313
1849,2310
1849,439
1850,730
1852,321
1853,2455
1856,962
1858,3539
1859,1449
1862,2466
1862,1115
1862,1356
1864,151
1868,191
1871,1777
1871,1182
1874,659
1874,702
1877,3377
1877,1002
1879,2302
1882,1014
1883,1470
1884,109
1884,388
1884,997
1885,448
1885,1809
1885,450
1886,2208
1886,955
1886,198
1888,989
1888,437
1889,723
1890,1280
1890,1682
1890,1208
1891,33
